date,order_id,product,channel,amount,is_repeat
2026-02-22,ord_6727,Ridge Vase,instagram,73.72,1
2026-02-22,ord_6728,Sunset Mug,referral,42.09,1
2026-02-22,ord_6729,Planter,instagram,57.76,1
2026-02-22,ord_6730,Butter Dish,direct,35.03,0
2026-02-22,ord_6731,Speckled Bowl,direct,54.6,1
2026-02-22,ord_6732,Butter Dish,instagram,40.66,0
2026-02-22,ord_6733,Ridge Vase,unknown,79.24,0
2026-02-22,ord_6734,Speckled Bowl,instagram,39.65,0
2026-02-22,ord_6735,Butter Dish,referral,43.82,1
2026-02-22,ord_6736,Ridge Vase,direct,59.53,1
2026-02-22,ord_6737,Butter Dish,referral,32.33,1
2026-02-22,ord_6738,Serving Platter,direct,115.33,0
2026-02-22,ord_6739,Dinner Plate Set,instagram,127.99,0
2026-02-22,ord_6740,Planter,referral,63.21,0
2026-02-22,ord_6741,Sunset Mug,instagram,36.06,0
2026-02-22,ord_6742,Speckled Bowl,unknown,46.93,0
2026-02-22,ord_6743,Planter,instagram,44.2,1
2026-02-22,ord_6744,Planter,referral,54.22,0
2026-02-22,ord_6745,Serving Platter,direct,94.19,0
2026-02-22,ord_6746,Sunset Mug,instagram,42.3,1
2026-02-22,ord_6747,Sunset Mug,unknown,48.99,0
2026-02-22,ord_6748,Planter,instagram,61.91,0
2026-02-22,ord_6749,Speckled Bowl,referral,51.77,0
2026-02-22,ord_6750,Dinner Plate Set,instagram,128.31,1
2026-02-22,ord_6751,Serving Platter,instagram,82.73,0
2026-02-22,ord_6752,Serving Platter,unknown,92.54,1
2026-02-22,ord_6753,Dinner Plate Set,direct,126.46,1
2026-02-22,ord_6754,Sunset Mug,instagram,50.61,0
2026-02-22,ord_6755,Speckled Bowl,instagram,47.25,1
2026-02-22,ord_6756,Dinner Plate Set,direct,105.57,0
2026-02-23,ord_6757,Dinner Plate Set,instagram,114.22,0
2026-02-23,ord_6758,Speckled Bowl,instagram,59.34,1
2026-02-23,ord_6759,Serving Platter,direct,76.07,0
2026-02-23,ord_6760,Planter,referral,55.05,0
2026-02-23,ord_6761,Dinner Plate Set,unknown,103.58,1
2026-02-23,ord_6762,Butter Dish,direct,33.09,1
2026-02-23,ord_6763,Ridge Vase,referral,53.61,0
2026-02-23,ord_6764,Ridge Vase,direct,66.14,0
2026-02-23,ord_6765,Espresso Cup Pair,instagram,50.39,1
2026-02-23,ord_6766,Ridge Vase,instagram,62.29,0
2026-02-23,ord_6767,Sunset Mug,referral,33.55,1
2026-02-23,ord_6768,Butter Dish,unknown,32.09,0
2026-02-23,ord_6769,Sunset Mug,instagram,50.76,1
2026-02-23,ord_6770,Dinner Plate Set,instagram,131.83,0
2026-02-23,ord_6771,Serving Platter,instagram,109.82,0
2026-02-23,ord_6772,Speckled Bowl,referral,49.92,0
2026-02-23,ord_6773,Planter,direct,56.99,0
2026-02-23,ord_6774,Speckled Bowl,unknown,48.33,1
2026-02-23,ord_6775,Sunset Mug,referral,38.31,0
2026-02-23,ord_6776,Sunset Mug,instagram,38.38,1
2026-02-23,ord_6777,Planter,instagram,56.35,0
2026-02-23,ord_6778,Planter,instagram,47.36,0
2026-02-23,ord_6779,Speckled Bowl,instagram,50.6,0
2026-02-23,ord_6780,Speckled Bowl,instagram,43.5,1
2026-02-23,ord_6781,Butter Dish,direct,44.97,1
2026-02-23,ord_6782,Planter,instagram,59.18,1
2026-02-23,ord_6783,Sunset Mug,instagram,33.84,1
2026-02-23,ord_6784,Sunset Mug,instagram,39.22,0
2026-02-23,ord_6785,Butter Dish,instagram,33.01,0
2026-02-23,ord_6786,Dinner Plate Set,direct,150.69,0
2026-02-23,ord_6787,Speckled Bowl,instagram,40.85,0
2026-02-23,ord_6788,Sunset Mug,direct,35.53,1
2026-02-23,ord_6789,Dinner Plate Set,unknown,106.55,0
2026-02-23,ord_6790,Planter,referral,56.51,0
2026-02-23,ord_6791,Dinner Plate Set,instagram,144.38,1
2026-02-23,ord_6792,Butter Dish,instagram,33.82,0
2026-02-23,ord_6793,Butter Dish,instagram,29.38,0
2026-02-23,ord_6794,Sunset Mug,direct,34.37,0
2026-02-23,ord_6795,Dinner Plate Set,referral,137.97,0
2026-02-23,ord_6796,Butter Dish,direct,37.18,1
2026-02-23,ord_6797,Ridge Vase,instagram,72.09,0
2026-02-23,ord_6798,Sunset Mug,referral,47.2,0
2026-02-23,ord_6799,Espresso Cup Pair,instagram,47.19,0
2026-02-23,ord_6800,Sunset Mug,direct,37.17,1
2026-02-23,ord_6801,Butter Dish,instagram,32.65,0
2026-02-23,ord_6802,Butter Dish,direct,31.48,0
2026-02-23,ord_6803,Planter,instagram,55.07,1
2026-02-23,ord_6804,Speckled Bowl,direct,51.04,1
2026-02-23,ord_6805,Ridge Vase,instagram,59.85,1
2026-02-23,ord_6806,Serving Platter,direct,77.33,0
2026-02-23,ord_6807,Butter Dish,direct,30.38,0
2026-02-23,ord_6808,Sunset Mug,direct,34.63,1
2026-02-23,ord_6809,Planter,referral,56.39,0
2026-02-23,ord_6810,Espresso Cup Pair,unknown,49.73,0
2026-02-23,ord_6811,Espresso Cup Pair,instagram,54.64,0
2026-02-23,ord_6812,Speckled Bowl,direct,44.54,0
2026-02-23,ord_6813,Serving Platter,referral,89.62,0
2026-02-23,ord_6814,Speckled Bowl,direct,50.37,1
2026-02-23,ord_6815,Planter,direct,44.82,1
2026-02-23,ord_6816,Ridge Vase,direct,66.34,1
2026-02-23,ord_6817,Sunset Mug,direct,33.62,0
2026-02-23,ord_6818,Planter,instagram,43.82,1
2026-02-23,ord_6819,Planter,instagram,53.11,0
2026-02-23,ord_6820,Planter,instagram,49.61,0
2026-02-23,ord_6821,Sunset Mug,instagram,49.93,1
2026-02-23,ord_6822,Ridge Vase,instagram,80.96,0
2026-02-23,ord_6823,Planter,instagram,40.86,1
2026-02-23,ord_6824,Sunset Mug,direct,37.13,0
2026-02-23,ord_6825,Ridge Vase,unknown,76.1,0
2026-02-23,ord_6826,Ridge Vase,direct,65.17,1
2026-02-23,ord_6827,Ridge Vase,referral,54.34,0
2026-02-23,ord_6828,Sunset Mug,referral,39.54,1
2026-02-23,ord_6829,Sunset Mug,unknown,43.56,1
2026-02-23,ord_6830,Sunset Mug,referral,44.64,0
2026-02-23,ord_6831,Espresso Cup Pair,unknown,47.53,0
2026-02-23,ord_6832,Butter Dish,referral,38.72,0
2026-02-23,ord_6833,Sunset Mug,direct,35.55,0
2026-02-23,ord_6834,Sunset Mug,instagram,40.0,0
2026-02-23,ord_6835,Planter,instagram,52.09,1
2026-02-23,ord_6836,Serving Platter,unknown,107.85,1
2026-02-23,ord_6837,Ridge Vase,direct,67.72,0
2026-02-23,ord_6838,Sunset Mug,referral,45.03,1
2026-02-23,ord_6839,Ridge Vase,instagram,75.28,0
2026-02-24,ord_6840,Sunset Mug,direct,38.46,0
2026-02-24,ord_6841,Sunset Mug,unknown,50.5,1
2026-02-24,ord_6842,Planter,direct,59.02,0
2026-02-24,ord_6843,Butter Dish,instagram,36.6,0
2026-02-24,ord_6844,Ridge Vase,referral,73.97,0
2026-02-24,ord_6845,Planter,unknown,62.66,1
2026-02-24,ord_6846,Espresso Cup Pair,direct,45.82,0
2026-02-24,ord_6847,Planter,instagram,61.01,0
2026-02-24,ord_6848,Sunset Mug,referral,41.24,0
2026-02-24,ord_6849,Sunset Mug,direct,32.78,0
2026-02-24,ord_6850,Planter,referral,42.76,0
2026-02-24,ord_6851,Dinner Plate Set,direct,102.48,0
2026-02-24,ord_6852,Speckled Bowl,instagram,43.04,1
2026-02-24,ord_6853,Dinner Plate Set,instagram,140.29,0
2026-02-24,ord_6854,Speckled Bowl,unknown,54.55,1
2026-02-24,ord_6855,Espresso Cup Pair,direct,45.78,0
2026-02-24,ord_6856,Butter Dish,instagram,44.28,0
2026-02-24,ord_6857,Sunset Mug,direct,41.87,0
2026-02-24,ord_6858,Sunset Mug,instagram,32.61,0
2026-02-24,ord_6859,Sunset Mug,instagram,45.0,1
2026-02-24,ord_6860,Ridge Vase,direct,77.99,1
2026-02-24,ord_6861,Speckled Bowl,direct,47.34,0
2026-02-24,ord_6862,Serving Platter,direct,97.31,0
2026-02-24,ord_6863,Sunset Mug,unknown,38.27,0
2026-02-24,ord_6864,Ridge Vase,instagram,72.22,0
2026-02-24,ord_6865,Planter,referral,41.04,1
2026-02-24,ord_6866,Speckled Bowl,instagram,47.19,0
2026-02-24,ord_6867,Speckled Bowl,referral,37.56,1
2026-02-24,ord_6868,Butter Dish,direct,40.51,0
2026-02-24,ord_6869,Espresso Cup Pair,instagram,43.1,0
2026-02-24,ord_6870,Speckled Bowl,direct,38.37,0
2026-02-24,ord_6871,Butter Dish,direct,41.53,0
2026-02-24,ord_6872,Dinner Plate Set,instagram,108.0,0
2026-02-24,ord_6873,Espresso Cup Pair,referral,45.62,1
2026-02-24,ord_6874,Speckled Bowl,direct,53.46,1
2026-02-24,ord_6875,Speckled Bowl,instagram,57.55,0
2026-02-24,ord_6876,Sunset Mug,instagram,42.63,0
2026-02-24,ord_6877,Espresso Cup Pair,direct,52.78,1
2026-02-24,ord_6878,Planter,instagram,61.37,1
2026-02-24,ord_6879,Butter Dish,referral,42.05,1
2026-02-24,ord_6880,Planter,instagram,44.52,0
2026-02-24,ord_6881,Butter Dish,referral,39.25,1
2026-02-24,ord_6882,Butter Dish,instagram,30.7,1
2026-02-24,ord_6883,Sunset Mug,unknown,38.25,0
2026-02-24,ord_6884,Serving Platter,direct,102.33,0
2026-02-24,ord_6885,Dinner Plate Set,referral,119.13,0
2026-02-24,ord_6886,Butter Dish,direct,38.98,0
2026-02-24,ord_6887,Sunset Mug,instagram,47.6,1
2026-02-24,ord_6888,Speckled Bowl,direct,59.08,1
2026-02-24,ord_6889,Planter,instagram,46.48,1
2026-02-24,ord_6890,Butter Dish,direct,39.05,0
2026-02-24,ord_6891,Butter Dish,instagram,39.54,0
2026-02-24,ord_6892,Planter,direct,57.93,0
2026-02-24,ord_6893,Planter,instagram,56.61,1
2026-02-24,ord_6894,Dinner Plate Set,direct,157.21,1
2026-02-24,ord_6895,Butter Dish,referral,35.25,0
2026-02-24,ord_6896,Serving Platter,instagram,108.6,0
2026-02-24,ord_6897,Dinner Plate Set,referral,107.59,0
2026-02-24,ord_6898,Planter,direct,59.55,0
2026-02-24,ord_6899,Planter,direct,50.2,0
2026-02-24,ord_6900,Dinner Plate Set,referral,159.59,0
2026-02-25,ord_6901,Planter,direct,44.32,1
2026-02-25,ord_6902,Sunset Mug,referral,39.5,0
2026-02-25,ord_6903,Sunset Mug,instagram,41.28,0
2026-02-25,ord_6904,Ridge Vase,referral,66.53,0
2026-02-25,ord_6905,Ridge Vase,unknown,63.76,1
2026-02-25,ord_6906,Ridge Vase,instagram,64.97,0
2026-02-25,ord_6907,Butter Dish,instagram,34.87,0
2026-02-25,ord_6908,Ridge Vase,direct,57.1,0
2026-02-25,ord_6909,Speckled Bowl,unknown,58.07,0
2026-02-25,ord_6910,Ridge Vase,instagram,72.91,0
2026-02-25,ord_6911,Dinner Plate Set,unknown,107.52,0
2026-02-25,ord_6912,Dinner Plate Set,instagram,132.4,1
2026-02-25,ord_6913,Butter Dish,direct,44.02,0
2026-02-25,ord_6914,Espresso Cup Pair,instagram,43.37,1
2026-02-25,ord_6915,Ridge Vase,unknown,61.12,0
2026-02-25,ord_6916,Serving Platter,direct,87.25,0
2026-02-25,ord_6917,Speckled Bowl,referral,56.25,1
2026-02-25,ord_6918,Butter Dish,direct,29.75,0
2026-02-25,ord_6919,Ridge Vase,instagram,75.48,0
2026-02-25,ord_6920,Dinner Plate Set,direct,107.94,0
2026-02-25,ord_6921,Serving Platter,instagram,85.96,0
2026-02-25,ord_6922,Butter Dish,instagram,39.82,0
2026-02-25,ord_6923,Butter Dish,direct,40.85,0
2026-02-25,ord_6924,Butter Dish,unknown,41.37,0
2026-02-25,ord_6925,Espresso Cup Pair,referral,43.3,1
2026-02-25,ord_6926,Speckled Bowl,direct,48.22,0
2026-02-25,ord_6927,Butter Dish,instagram,44.26,1
2026-02-25,ord_6928,Butter Dish,instagram,31.17,0
2026-02-25,ord_6929,Speckled Bowl,instagram,42.7,0
2026-02-25,ord_6930,Sunset Mug,direct,45.14,1
2026-02-25,ord_6931,Butter Dish,instagram,41.27,1
2026-02-25,ord_6932,Sunset Mug,direct,45.74,0
2026-02-25,ord_6933,Serving Platter,direct,87.73,0
2026-02-25,ord_6934,Sunset Mug,referral,45.27,0
2026-02-25,ord_6935,Ridge Vase,direct,74.58,0
2026-02-25,ord_6936,Espresso Cup Pair,unknown,37.54,0
2026-02-25,ord_6937,Sunset Mug,instagram,47.14,0
2026-02-25,ord_6938,Speckled Bowl,instagram,52.56,1
2026-02-25,ord_6939,Sunset Mug,referral,37.42,0
2026-02-25,ord_6940,Dinner Plate Set,direct,151.03,1
2026-02-25,ord_6941,Sunset Mug,instagram,42.98,0
2026-02-25,ord_6942,Speckled Bowl,referral,50.12,0
2026-02-25,ord_6943,Ridge Vase,direct,79.69,0
2026-02-25,ord_6944,Ridge Vase,instagram,54.48,0
2026-02-25,ord_6945,Ridge Vase,unknown,80.17,1
2026-02-25,ord_6946,Speckled Bowl,instagram,46.54,0
2026-02-25,ord_6947,Speckled Bowl,direct,54.34,0
2026-02-25,ord_6948,Serving Platter,instagram,85.61,1
2026-02-25,ord_6949,Sunset Mug,instagram,42.33,0
2026-02-25,ord_6950,Dinner Plate Set,direct,150.38,0
2026-02-25,ord_6951,Ridge Vase,instagram,62.77,0
2026-02-25,ord_6952,Planter,instagram,59.69,0
2026-02-25,ord_6953,Planter,instagram,55.82,1
2026-02-25,ord_6954,Sunset Mug,instagram,35.25,1
2026-02-25,ord_6955,Speckled Bowl,referral,49.11,0
2026-02-25,ord_6956,Serving Platter,instagram,88.06,0
2026-02-25,ord_6957,Speckled Bowl,referral,46.17,0
2026-02-26,ord_6958,Sunset Mug,instagram,45.91,0
2026-02-26,ord_6959,Sunset Mug,direct,43.29,0
2026-02-26,ord_6960,Sunset Mug,direct,32.77,1
2026-02-26,ord_6961,Speckled Bowl,direct,50.79,0
2026-02-26,ord_6962,Speckled Bowl,referral,51.78,0
2026-02-26,ord_6963,Ridge Vase,direct,69.42,1
2026-02-26,ord_6964,Planter,instagram,53.44,0
2026-02-26,ord_6965,Speckled Bowl,direct,48.94,0
2026-02-26,ord_6966,Espresso Cup Pair,direct,48.26,0
2026-02-26,ord_6967,Serving Platter,referral,96.01,0
2026-02-26,ord_6968,Planter,direct,64.08,0
2026-02-26,ord_6969,Butter Dish,direct,42.25,0
2026-02-26,ord_6970,Espresso Cup Pair,direct,53.19,1
2026-02-26,ord_6971,Serving Platter,direct,117.23,1
2026-02-26,ord_6972,Espresso Cup Pair,referral,40.09,1
2026-02-26,ord_6973,Ridge Vase,referral,57.35,0
2026-02-26,ord_6974,Espresso Cup Pair,direct,50.32,1
2026-02-26,ord_6975,Sunset Mug,instagram,46.95,0
2026-02-26,ord_6976,Sunset Mug,instagram,50.6,0
2026-02-26,ord_6977,Sunset Mug,direct,41.12,1
2026-02-26,ord_6978,Planter,instagram,50.63,1
2026-02-26,ord_6979,Dinner Plate Set,instagram,118.42,0
2026-02-26,ord_6980,Butter Dish,referral,34.11,1
2026-02-26,ord_6981,Planter,referral,61.95,0
2026-02-26,ord_6982,Butter Dish,direct,30.26,1
2026-02-26,ord_6983,Butter Dish,instagram,41.39,0
2026-02-26,ord_6984,Speckled Bowl,instagram,42.61,1
2026-02-26,ord_6985,Espresso Cup Pair,unknown,39.59,1
2026-02-26,ord_6986,Speckled Bowl,unknown,45.41,0
2026-02-26,ord_6987,Ridge Vase,referral,56.99,0
2026-02-26,ord_6988,Planter,direct,42.7,0
2026-02-26,ord_6989,Speckled Bowl,instagram,40.73,0
2026-02-26,ord_6990,Ridge Vase,unknown,56.26,1
2026-02-26,ord_6991,Ridge Vase,direct,56.65,0
2026-02-26,ord_6992,Espresso Cup Pair,unknown,52.56,0
2026-02-26,ord_6993,Sunset Mug,direct,46.16,1
2026-02-26,ord_6994,Sunset Mug,referral,44.7,0
2026-02-26,ord_6995,Espresso Cup Pair,instagram,43.17,0
2026-02-26,ord_6996,Speckled Bowl,direct,47.84,0
2026-02-26,ord_6997,Sunset Mug,unknown,34.64,1
2026-02-26,ord_6998,Planter,instagram,55.1,0
2026-02-26,ord_6999,Sunset Mug,instagram,34.19,1
2026-02-26,ord_7000,Ridge Vase,instagram,74.71,1
2026-02-26,ord_7001,Butter Dish,instagram,38.93,0
2026-02-26,ord_7002,Dinner Plate Set,referral,126.91,1
2026-02-26,ord_7003,Ridge Vase,referral,81.05,0
2026-02-26,ord_7004,Planter,instagram,56.68,0
2026-02-26,ord_7005,Speckled Bowl,instagram,44.17,0
2026-02-26,ord_7006,Serving Platter,direct,117.87,0
2026-02-26,ord_7007,Sunset Mug,direct,49.02,0
2026-02-26,ord_7008,Sunset Mug,direct,44.67,0
2026-02-26,ord_7009,Sunset Mug,direct,44.39,1
2026-02-26,ord_7010,Ridge Vase,instagram,79.85,0
2026-02-26,ord_7011,Sunset Mug,direct,45.85,0
2026-02-26,ord_7012,Dinner Plate Set,referral,149.84,0
2026-02-26,ord_7013,Serving Platter,instagram,77.02,0
2026-02-26,ord_7014,Butter Dish,instagram,39.28,0
2026-02-26,ord_7015,Dinner Plate Set,instagram,127.73,0
2026-02-26,ord_7016,Dinner Plate Set,instagram,136.59,0
2026-02-26,ord_7017,Sunset Mug,direct,50.94,1
2026-02-26,ord_7018,Butter Dish,referral,39.99,1
2026-02-26,ord_7019,Ridge Vase,referral,83.36,0
2026-02-26,ord_7020,Serving Platter,direct,81.52,0
2026-02-26,ord_7021,Sunset Mug,unknown,47.14,1
2026-02-26,ord_7022,Serving Platter,instagram,108.28,0
2026-02-26,ord_7023,Ridge Vase,referral,62.81,0
2026-02-26,ord_7024,Sunset Mug,unknown,42.18,0
2026-02-26,ord_7025,Sunset Mug,instagram,47.23,1
2026-02-26,ord_7026,Speckled Bowl,direct,46.1,0
2026-02-26,ord_7027,Butter Dish,unknown,34.71,1
2026-02-26,ord_7028,Sunset Mug,unknown,35.28,0
2026-02-26,ord_7029,Sunset Mug,unknown,48.88,0
2026-02-27,ord_7030,Espresso Cup Pair,direct,46.57,0
2026-02-27,ord_7031,Butter Dish,instagram,31.06,1
2026-02-27,ord_7032,Planter,referral,43.52,0
2026-02-27,ord_7033,Butter Dish,instagram,32.95,0
2026-02-27,ord_7034,Planter,instagram,63.1,1
2026-02-27,ord_7035,Sunset Mug,direct,40.04,1
2026-02-27,ord_7036,Sunset Mug,referral,48.57,0
2026-02-27,ord_7037,Serving Platter,referral,114.77,0
2026-02-27,ord_7038,Serving Platter,instagram,94.06,0
2026-02-27,ord_7039,Ridge Vase,instagram,59.89,1
2026-02-27,ord_7040,Dinner Plate Set,instagram,161.93,0
2026-02-27,ord_7041,Ridge Vase,direct,63.23,0
2026-02-27,ord_7042,Espresso Cup Pair,instagram,52.0,0
2026-02-27,ord_7043,Espresso Cup Pair,instagram,40.85,0
2026-02-27,ord_7044,Butter Dish,instagram,42.48,0
2026-02-27,ord_7045,Serving Platter,direct,84.56,1
2026-02-27,ord_7046,Ridge Vase,instagram,60.9,0
2026-02-27,ord_7047,Sunset Mug,referral,50.67,0
2026-02-27,ord_7048,Sunset Mug,referral,40.92,1
2026-02-27,ord_7049,Butter Dish,unknown,44.09,0
2026-02-27,ord_7050,Espresso Cup Pair,direct,42.7,0
2026-02-27,ord_7051,Serving Platter,instagram,95.25,1
2026-02-27,ord_7052,Espresso Cup Pair,direct,37.15,1
2026-02-27,ord_7053,Ridge Vase,instagram,79.39,0
2026-02-27,ord_7054,Sunset Mug,direct,42.79,0
2026-02-27,ord_7055,Espresso Cup Pair,unknown,41.28,1
2026-02-27,ord_7056,Espresso Cup Pair,direct,39.82,0
2026-02-27,ord_7057,Speckled Bowl,referral,45.29,0
2026-02-27,ord_7058,Espresso Cup Pair,direct,37.01,0
2026-02-27,ord_7059,Planter,instagram,48.16,1
2026-02-27,ord_7060,Speckled Bowl,referral,52.29,0
2026-02-27,ord_7061,Planter,direct,59.61,0
2026-02-27,ord_7062,Planter,instagram,54.68,1
2026-02-27,ord_7063,Butter Dish,unknown,33.3,1
2026-02-27,ord_7064,Sunset Mug,unknown,34.68,0
2026-02-27,ord_7065,Speckled Bowl,instagram,40.74,0
2026-02-27,ord_7066,Planter,referral,47.88,1
2026-02-27,ord_7067,Ridge Vase,direct,80.31,1
2026-02-27,ord_7068,Butter Dish,referral,32.84,0
2026-02-27,ord_7069,Sunset Mug,instagram,50.22,1
2026-02-27,ord_7070,Espresso Cup Pair,direct,44.08,0
2026-02-27,ord_7071,Sunset Mug,referral,35.97,0
2026-02-27,ord_7072,Dinner Plate Set,instagram,102.11,0
2026-02-27,ord_7073,Planter,instagram,47.66,0
2026-02-27,ord_7074,Planter,referral,46.19,0
2026-02-27,ord_7075,Ridge Vase,referral,55.55,0
2026-02-27,ord_7076,Butter Dish,instagram,30.19,1
2026-02-27,ord_7077,Ridge Vase,referral,75.51,1
2026-02-27,ord_7078,Sunset Mug,direct,47.24,0
2026-02-27,ord_7079,Dinner Plate Set,instagram,161.28,0
2026-02-27,ord_7080,Ridge Vase,direct,63.57,1
2026-02-27,ord_7081,Serving Platter,direct,89.04,0
2026-02-27,ord_7082,Ridge Vase,referral,60.17,0
2026-02-27,ord_7083,Espresso Cup Pair,direct,52.9,0
2026-02-27,ord_7084,Butter Dish,direct,39.86,0
2026-02-27,ord_7085,Ridge Vase,referral,81.25,1
2026-02-27,ord_7086,Sunset Mug,direct,37.3,0
2026-02-27,ord_7087,Speckled Bowl,referral,53.97,1
2026-02-27,ord_7088,Sunset Mug,unknown,47.18,1
2026-02-27,ord_7089,Butter Dish,direct,39.26,0
2026-02-27,ord_7090,Dinner Plate Set,instagram,103.46,0
2026-02-27,ord_7091,Dinner Plate Set,unknown,156.32,1
2026-02-27,ord_7092,Speckled Bowl,instagram,39.18,0
2026-02-27,ord_7093,Butter Dish,direct,40.98,0
2026-02-27,ord_7094,Espresso Cup Pair,direct,40.95,0
2026-02-27,ord_7095,Sunset Mug,instagram,47.84,1
2026-02-27,ord_7096,Speckled Bowl,instagram,38.45,1
2026-02-27,ord_7097,Ridge Vase,unknown,75.22,0
2026-02-27,ord_7098,Butter Dish,instagram,35.88,0
2026-02-27,ord_7099,Serving Platter,instagram,80.03,1
2026-02-27,ord_7100,Serving Platter,referral,112.82,0
2026-02-27,ord_7101,Speckled Bowl,instagram,54.3,1
2026-02-27,ord_7102,Butter Dish,direct,43.41,0
2026-02-27,ord_7103,Sunset Mug,unknown,48.15,1
2026-02-27,ord_7104,Ridge Vase,instagram,60.72,0
2026-02-27,ord_7105,Sunset Mug,direct,43.01,1
2026-02-27,ord_7106,Ridge Vase,direct,83.66,1
2026-02-27,ord_7107,Butter Dish,direct,42.83,1
2026-02-27,ord_7108,Planter,unknown,48.92,1
2026-02-27,ord_7109,Sunset Mug,unknown,35.21,0
2026-02-27,ord_7110,Ridge Vase,direct,81.67,0
2026-02-27,ord_7111,Sunset Mug,instagram,44.67,0
2026-02-27,ord_7112,Ridge Vase,direct,72.23,1
2026-02-27,ord_7113,Planter,unknown,56.01,0
2026-02-27,ord_7114,Planter,instagram,53.3,0
2026-02-27,ord_7115,Planter,referral,43.76,1
2026-02-27,ord_7116,Sunset Mug,direct,40.37,1
2026-02-27,ord_7117,Ridge Vase,instagram,58.96,1
2026-02-28,ord_7118,Ridge Vase,instagram,78.99,0
2026-02-28,ord_7119,Ridge Vase,instagram,63.74,0
2026-02-28,ord_7120,Speckled Bowl,unknown,49.2,0
2026-02-28,ord_7121,Planter,direct,56.86,0
2026-02-28,ord_7122,Sunset Mug,direct,35.84,0
2026-02-28,ord_7123,Speckled Bowl,referral,56.46,0
2026-02-28,ord_7124,Sunset Mug,referral,41.42,0
2026-02-28,ord_7125,Espresso Cup Pair,direct,37.48,0
2026-02-28,ord_7126,Speckled Bowl,referral,58.16,0
2026-02-28,ord_7127,Planter,unknown,48.82,0
2026-02-28,ord_7128,Ridge Vase,unknown,59.72,0
2026-02-28,ord_7129,Dinner Plate Set,referral,119.07,0
2026-02-28,ord_7130,Speckled Bowl,unknown,52.77,1
2026-02-28,ord_7131,Butter Dish,instagram,32.5,0
2026-02-28,ord_7132,Butter Dish,referral,43.08,0
2026-02-28,ord_7133,Planter,instagram,56.1,1
2026-02-28,ord_7134,Ridge Vase,direct,81.15,0
2026-02-28,ord_7135,Speckled Bowl,instagram,45.49,0
2026-02-28,ord_7136,Planter,instagram,55.74,1
2026-02-28,ord_7137,Espresso Cup Pair,instagram,41.59,0
2026-02-28,ord_7138,Sunset Mug,instagram,38.67,0
2026-02-28,ord_7139,Sunset Mug,instagram,38.99,0
2026-02-28,ord_7140,Butter Dish,instagram,35.82,1
2026-02-28,ord_7141,Speckled Bowl,instagram,40.94,0
2026-02-28,ord_7142,Ridge Vase,direct,60.76,0
2026-02-28,ord_7143,Speckled Bowl,referral,56.05,1
2026-02-28,ord_7144,Dinner Plate Set,direct,158.32,1
2026-02-28,ord_7145,Ridge Vase,instagram,72.73,1
2026-02-28,ord_7146,Serving Platter,instagram,95.49,0
2026-02-28,ord_7147,Dinner Plate Set,direct,110.8,1
2026-02-28,ord_7148,Ridge Vase,direct,69.75,0
2026-02-28,ord_7149,Dinner Plate Set,direct,117.16,1
2026-02-28,ord_7150,Ridge Vase,direct,64.7,0
2026-02-28,ord_7151,Butter Dish,instagram,33.08,0
2026-02-28,ord_7152,Planter,direct,52.93,0
2026-02-28,ord_7153,Dinner Plate Set,referral,111.29,0
2026-02-28,ord_7154,Planter,unknown,51.92,0
2026-02-28,ord_7155,Speckled Bowl,direct,43.34,1
2026-02-28,ord_7156,Sunset Mug,direct,35.84,0
2026-02-28,ord_7157,Espresso Cup Pair,instagram,49.7,0
2026-02-28,ord_7158,Dinner Plate Set,direct,104.47,1
2026-02-28,ord_7159,Ridge Vase,direct,61.83,1
2026-02-28,ord_7160,Sunset Mug,direct,42.29,0
2026-02-28,ord_7161,Espresso Cup Pair,instagram,46.45,1
2026-02-28,ord_7162,Serving Platter,referral,108.55,1
2026-02-28,ord_7163,Sunset Mug,direct,47.27,0
2026-02-28,ord_7164,Serving Platter,instagram,104.45,1
2026-02-28,ord_7165,Sunset Mug,direct,44.68,1
2026-02-28,ord_7166,Espresso Cup Pair,instagram,48.97,0
2026-02-28,ord_7167,Sunset Mug,unknown,50.84,0
2026-02-28,ord_7168,Sunset Mug,instagram,34.7,0
2026-02-28,ord_7169,Dinner Plate Set,instagram,128.97,1
2026-02-28,ord_7170,Dinner Plate Set,unknown,102.7,0
2026-02-28,ord_7171,Butter Dish,instagram,42.0,1
2026-02-28,ord_7172,Dinner Plate Set,direct,133.07,0
2026-02-28,ord_7173,Ridge Vase,referral,66.68,0
2026-02-28,ord_7174,Speckled Bowl,direct,55.47,0
2026-02-28,ord_7175,Butter Dish,direct,28.95,1
2026-02-28,ord_7176,Speckled Bowl,instagram,44.29,1
2026-02-28,ord_7177,Ridge Vase,referral,52.82,0
2026-02-28,ord_7178,Speckled Bowl,direct,51.16,0
2026-02-28,ord_7179,Planter,instagram,54.25,1
2026-02-28,ord_7180,Dinner Plate Set,instagram,110.74,0
2026-02-28,ord_7181,Planter,instagram,53.68,1
2026-03-01,ord_7182,Speckled Bowl,direct,45.16,0
2026-03-01,ord_7183,Espresso Cup Pair,referral,41.54,0
2026-03-01,ord_7184,Sunset Mug,referral,44.52,1
2026-03-01,ord_7185,Ridge Vase,unknown,65.79,1
2026-03-01,ord_7186,Ridge Vase,instagram,83.01,1
2026-03-01,ord_7187,Serving Platter,instagram,75.59,0
